Date,AAPL,GOOG,MSFT,META,SPY,QQQ
2/19/2021,127.64398956298828,105.05699920654297,234.7740936279297,261.28277587890625,371.9287109,324.3500061035156
2/22/2021,123.840332,103.24400329589844,228.48020935058594,260.0540771484375,369.06793212890625,315.9429626464844
2/23/2021,123.70272827148438,103.54299926757812,227.27207946777344,265.5782165527344,369.5161133,315.00225830078125
2/24/2021,123.20147705078125,104.75849914550781,228.51914978027344,264.02984619140625,373.5879821777344,317.5988464355469
2/25/2021,118.91619873046875,101.56800079345703,223.1021270751953,254.42005920410156,364.5860900878906,306.52655029296875
2/26/2021,119.18155670166016,101.84300231933594,226.4049530029297,257.3469543457031,362.70745849609375,307.8101806640625
3/1/2021,125.5996322631836,104.07550048828125,230.84771728515625,264.6292419433594,371.49957275390625,317.0697326660156
3/2/2021,122.97541046142578,103.79199981689453,227.8566436767578,258.7254943847656,368.6007080078125,311.98431396484375
3/3/2021,119.96786499023438,101.33550262451172,221.70887756347656,255.13929748535156,363.7183532714844,302.93048095703125
3/4/2021,118.07093048095703,102.45449829101562,220.9002227783203,257.3669434,359.21734619140625,297.9724426269531
3/5/2021,119.33882904052734,105.427002,225.6450195,263.9998779296875,365.82574462890625,302.4601745605469
3/8/2021,114.36556243896484,101.20850372314453,221.54324340820312,255.03939819335938,364.0043945,293.8962707519531
3/9/2021,119.01448822021484,102.63500213623047,227.7689666748047,265.4583435058594,369.2014465332031,305.4879455566406
3/10/2021,117.92350769042969,102.75150299072266,226.44390869140625,264.6192321777344,371.49957275390625,304.6158447265625
3/11/2021,119.86957550048828,105.7385025024414,231.0327911376953,273.5897216796875,375.26629638671875,311.63153076171875
3/12/2021,118.95552825927734,103.09600067138672,229.68832397460938,268.1155090332031,375.7716369628906,309.1035461425781
3/15/2021,121.86478424072266,103.32450103759766,228.77247619628906,273.4598693847656,378.0126647949219,312.4056091308594
3/16/2021,123.4177017211914,104.6259994506836,231.59788513183594,278.9839782714844,377.5357666015625,314.1203918457031
3/17/2021,122.621582,104.55400085449219,230.94512939453125,283.7089844,378.82318115234375,315.4137878417969
3/18/2021,118.4640884399414,101.81099700927734,224.78762817382812,278.3246765136719,373.3114318847656,305.7524414
3/19/2021,117.93333435058594,102.16000366210938,224.4271697998047,289.8024902,372.6206970214844,306.8302917480469
3/22/2021,121.27506256103516,101.92949676513672,229.9221191,293.2288818359375,375.5960693359375,312.5843811035156
3/23/2021,120.43964385986328,102.64800262451172,231.47122192382812,290.32196044921875,372.63983154296875,311.2207031
3/24/2021,118.03163146972656,102.25299835205078,229.4057617,281.8409729003906,370.7455139160156,305.9718322753906
3/25/2021,118.52305603027344,102.21800231933594,226.36598205566406,278.4445495605469,372.8312072753906,305.44207763671875
3/26/2021,119.1324462890625,101.77749633789062,230.3995361328125,282.72003173828125,378.8393555,310.0237731933594
3/29/2021,119.3093490600586,102.79750061035156,229.19142150878906,290.51177978515625,378.6479492,309.93548583984375
3/30/2021,117.84489440917969,102.7770004272461,225.88858032226562,287.69476318359375,377.6434326171875,308.37554931640625
